example_vamb_bin_24	example_contig_44862
example_vamb_bin_6006	example_contig_12669
example_vamb_bin_6006	example_contig_7748
example_vamb_bin_6006	example_contig_4707
example_vamb_bin_6006	example_contig_54720
example_vamb_bin_6006	example_contig_73501
example_vamb_bin_6006	example_contig_57752
example_vamb_bin_6010	example_contig_54324
example_vamb_bin_6051	example_contig_73568
example_vamb_bin_6072	example_contig_55582
example_vamb_bin_6125	example_contig_65839
example_vamb_bin_6125	example_contig_57169
example_vamb_bin_6125	example_contig_3541
example_vamb_bin_6125	example_contig_55157
example_vamb_bin_6125	example_contig_8983
example_vamb_bin_6125	example_contig_24586
example_vamb_bin_6125	example_contig_25911
example_vamb_bin_6125	example_contig_48584
example_vamb_bin_6125	example_contig_51995
example_vamb_bin_6132	example_contig_51904
example_vamb_bin_6132	example_contig_1810
example_vamb_bin_6132	example_contig_34799
example_vamb_bin_6132	example_contig_11539
example_vamb_bin_6135	example_contig_3408
example_vamb_bin_6135	example_contig_72358
example_vamb_bin_6135	example_contig_57048
example_vamb_bin_6135	example_contig_37172
example_vamb_bin_6135	example_contig_77591
example_vamb_bin_6135	example_contig_41514
example_vamb_bin_6135	example_contig_14687
example_vamb_bin_6135	example_contig_53461
example_vamb_bin_6154	example_contig_20591
example_vamb_bin_6178	example_contig_26532
example_vamb_bin_6182	example_contig_65272
example_vamb_bin_6223	example_contig_36144
example_vamb_bin_6224	example_contig_72447
example_vamb_bin_6230	example_contig_20
example_vamb_bin_6230	example_contig_36331
example_vamb_bin_6230	example_contig_65275
example_vamb_bin_6230	example_contig_9164
example_vamb_bin_6230	example_contig_54561
example_vamb_bin_6230	example_contig_42125
example_vamb_bin_6230	example_contig_57688
example_vamb_bin_6230	example_contig_55636
example_vamb_bin_6230	example_contig_58424
example_vamb_bin_6230	example_contig_54428
example_vamb_bin_6230	example_contig_40867
example_vamb_bin_6238	example_contig_13768
example_vamb_bin_6239	example_contig_290
example_vamb_bin_6239	example_contig_55595
example_vamb_bin_6239	example_contig_77716
example_vamb_bin_6239	example_contig_41965
example_vamb_bin_6239	example_contig_50598
example_vamb_bin_6239	example_contig_67630
example_vamb_bin_6239	example_contig_629
example_vamb_bin_6239	example_contig_72321
example_vamb_bin_6239	example_contig_5339
example_vamb_bin_6239	example_contig_24210
example_vamb_bin_6239	example_contig_38094
example_vamb_bin_6239	example_contig_36367
example_vamb_bin_6239	example_contig_8002
example_vamb_bin_6239	example_contig_76882
example_vamb_bin_6239	example_contig_52801
example_vamb_bin_6239	example_contig_50272
example_vamb_bin_6291	example_contig_32629
example_vamb_bin_6313	example_contig_20531
example_vamb_bin_6322	example_contig_32246
example_vamb_bin_6348	example_contig_48823
example_vamb_bin_6392	example_contig_12328
example_vamb_bin_6401	example_contig_54313
example_vamb_bin_6401	example_contig_48660
example_vamb_bin_6401	example_contig_75527
example_vamb_bin_6404	example_contig_67210
example_vamb_bin_6437	example_contig_17869
example_vamb_bin_6437	example_contig_61573
example_vamb_bin_6454	example_contig_6113
example_vamb_bin_6469	example_contig_24343
example_vamb_bin_6615	example_contig_57470
example_vamb_bin_6667	example_contig_45013
example_vamb_bin_6667	example_contig_9622
example_vamb_bin_6667	example_contig_59707
example_vamb_bin_6667	example_contig_46808
example_vamb_bin_6694	example_contig_30276
example_vamb_bin_6707	example_contig_20193
example_vamb_bin_6744	example_contig_77768
example_vamb_bin_6744	example_contig_72964
example_vamb_bin_6744	example_contig_27790
example_vamb_bin_6744	example_contig_50594
example_vamb_bin_6744	example_contig_80015
example_vamb_bin_6748	example_contig_41772
example_vamb_bin_6758	example_contig_12621
example_vamb_bin_6798	example_contig_78559
example_vamb_bin_6798	example_contig_42553
example_vamb_bin_6798	example_contig_76205
example_vamb_bin_6798	example_contig_39458
example_vamb_bin_6798	example_contig_29126
example_vamb_bin_6798	example_contig_7323
example_vamb_bin_6818	example_contig_1139
example_vamb_bin_6842	example_contig_40674
example_vamb_bin_6876	example_contig_25332
example_vamb_bin_6885	example_contig_14737
example_vamb_bin_6885	example_contig_73747
example_vamb_bin_6885	example_contig_30891
example_vamb_bin_6886	example_contig_68695
example_vamb_bin_6889	example_contig_73826
example_vamb_bin_6895	example_contig_78987
example_vamb_bin_6895	example_contig_1564
example_vamb_bin_6895	example_contig_80596
example_vamb_bin_6946	example_contig_12152
example_vamb_bin_6973	example_contig_65347
example_vamb_bin_7006	example_contig_55757
example_vamb_bin_7006	example_contig_54048
example_vamb_bin_7009	example_contig_75328
example_vamb_bin_7022	example_contig_24349
example_vamb_bin_7022	example_contig_67727
example_vamb_bin_7022	example_contig_44988
example_vamb_bin_7029	example_contig_20461
example_vamb_bin_7068	example_contig_33438
example_vamb_bin_7077	example_contig_78837
example_vamb_bin_7096	example_contig_8499
example_vamb_bin_7096	example_contig_2015
example_vamb_bin_7156	example_contig_18076
example_vamb_bin_7191	example_contig_76320
example_vamb_bin_7224	example_contig_28000
example_vamb_bin_7224	example_contig_17154
example_vamb_bin_7224	example_contig_14525
example_vamb_bin_7224	example_contig_68732
example_vamb_bin_7224	example_contig_32010
example_vamb_bin_7224	example_contig_18177
example_vamb_bin_7224	example_contig_49200
example_vamb_bin_7224	example_contig_11110
example_vamb_bin_7232	example_contig_45552
example_vamb_bin_7260	example_contig_69242
example_vamb_bin_7261	example_contig_63121
example_vamb_bin_7287	example_contig_33620
example_vamb_bin_7307	example_contig_53613
example_vamb_bin_7321	example_contig_54609
example_vamb_bin_7366	example_contig_53194
example_vamb_bin_7394	example_contig_4168
example_vamb_bin_7401	example_contig_5550
example_vamb_bin_7414	example_contig_6755
example_vamb_bin_7439	example_contig_62212
example_vamb_bin_7450	example_contig_23587
example_vamb_bin_7468	example_contig_58611
example_vamb_bin_7475	example_contig_20549
example_vamb_bin_7475	example_contig_25379
example_vamb_bin_7475	example_contig_3780
example_vamb_bin_7475	example_contig_59039
example_vamb_bin_7475	example_contig_30554
example_vamb_bin_7502	example_contig_56174
example_vamb_bin_7546	example_contig_11134
example_vamb_bin_7567	example_contig_6767
example_vamb_bin_7595	example_contig_42946
example_vamb_bin_7595	example_contig_61080
example_vamb_bin_7595	example_contig_53345
example_vamb_bin_7595	example_contig_33173
example_vamb_bin_7600	example_contig_414
example_vamb_bin_7615	example_contig_38801
example_vamb_bin_7636	example_contig_65710
example_vamb_bin_7646	example_contig_36942
example_vamb_bin_7646	example_contig_69274
example_vamb_bin_7646	example_contig_56855
example_vamb_bin_7646	example_contig_63778
example_vamb_bin_7646	example_contig_77529
example_vamb_bin_7646	example_contig_70544
example_vamb_bin_7646	example_contig_40733
example_vamb_bin_7646	example_contig_34080
example_vamb_bin_7646	example_contig_52244
example_vamb_bin_7646	example_contig_23024
example_vamb_bin_7646	example_contig_74484
example_vamb_bin_7646	example_contig_36757
example_vamb_bin_7646	example_contig_45716
example_vamb_bin_7646	example_contig_49795
example_vamb_bin_7656	example_contig_68255
example_vamb_bin_7656	example_contig_7610
example_vamb_bin_7690	example_contig_55306
example_vamb_bin_7718	example_contig_74231
example_vamb_bin_7730	example_contig_78954
example_vamb_bin_7780	example_contig_885
example_vamb_bin_7811	example_contig_10963
example_vamb_bin_7833	example_contig_49520
example_vamb_bin_7862	example_contig_58026
example_vamb_bin_7889	example_contig_22131
example_vamb_bin_7889	example_contig_65547
example_vamb_bin_7898	example_contig_69620
example_vamb_bin_7903	example_contig_14709
example_vamb_bin_7929	example_contig_14669
example_vamb_bin_7929	example_contig_11321
example_vamb_bin_7931	example_contig_1607
example_vamb_bin_7968	example_contig_34379
example_vamb_bin_8004	example_contig_55869
example_vamb_bin_8011	example_contig_37566
example_vamb_bin_8011	example_contig_7913
example_vamb_bin_8011	example_contig_20045
example_vamb_bin_8011	example_contig_52411
example_vamb_bin_8012	example_contig_77697
example_vamb_bin_8012	example_contig_58111
example_vamb_bin_8065	example_contig_74354
example_vamb_bin_8106	example_contig_24130
example_vamb_bin_8122	example_contig_12912
example_vamb_bin_8122	example_contig_59710
example_vamb_bin_8122	example_contig_15264
example_vamb_bin_8122	example_contig_45217
example_vamb_bin_8129	example_contig_32603
example_vamb_bin_8136	example_contig_54911
example_vamb_bin_8152	example_contig_69210
example_vamb_bin_8162	example_contig_25158
example_vamb_bin_8192	example_contig_75862
example_vamb_bin_8192	example_contig_52434
example_vamb_bin_8192	example_contig_55739
example_vamb_bin_8192	example_contig_78015
example_vamb_bin_8192	example_contig_6660
example_vamb_bin_8192	example_contig_29651
example_vamb_bin_8192	example_contig_33616
example_vamb_bin_8192	example_contig_59624
example_vamb_bin_8192	example_contig_14511
example_vamb_bin_8192	example_contig_75883
example_vamb_bin_8192	example_contig_19590
example_vamb_bin_8192	example_contig_36648
example_vamb_bin_8192	example_contig_59475
example_vamb_bin_8192	example_contig_77823
example_vamb_bin_8192	example_contig_30261
example_vamb_bin_8192	example_contig_57849
example_vamb_bin_8192	example_contig_5539
example_vamb_bin_8192	example_contig_11522
example_vamb_bin_8192	example_contig_67838
example_vamb_bin_8192	example_contig_29694
example_vamb_bin_8192	example_contig_72486
example_vamb_bin_8192	example_contig_10325
example_vamb_bin_8192	example_contig_47190
example_vamb_bin_8198	example_contig_59914
example_vamb_bin_8231	example_contig_7235
example_vamb_bin_8236	example_contig_71787
example_vamb_bin_8242	example_contig_58166
example_vamb_bin_8298	example_contig_47283
example_vamb_bin_8328	example_contig_15496
example_vamb_bin_8332	example_contig_80035
example_vamb_bin_8332	example_contig_72920
example_vamb_bin_8332	example_contig_79383
example_vamb_bin_8332	example_contig_6395
example_vamb_bin_8346	example_contig_76089
example_vamb_bin_8413	example_contig_38057
example_vamb_bin_8414	example_contig_52235
example_vamb_bin_8414	example_contig_15764
example_vamb_bin_8414	example_contig_30723
example_vamb_bin_8414	example_contig_61622
example_vamb_bin_8414	example_contig_79974
example_vamb_bin_8414	example_contig_5924
example_vamb_bin_8414	example_contig_23861
example_vamb_bin_8414	example_contig_50735
example_vamb_bin_8414	example_contig_61424
example_vamb_bin_8414	example_contig_22700
example_vamb_bin_8414	example_contig_27925
example_vamb_bin_8415	example_contig_68520
example_vamb_bin_8428	example_contig_25249
example_vamb_bin_8428	example_contig_14025
example_vamb_bin_8428	example_contig_1830
example_vamb_bin_8448	example_contig_66575
example_vamb_bin_8462	example_contig_81031
example_vamb_bin_8486	example_contig_41152
example_vamb_bin_8486	example_contig_21380
example_vamb_bin_8490	example_contig_71151
example_vamb_bin_8496	example_contig_23742
example_vamb_bin_8547	example_contig_21371
example_vamb_bin_8547	example_contig_5666
example_vamb_bin_8547	example_contig_62798
example_vamb_bin_8560	example_contig_57694
example_vamb_bin_8574	example_contig_45114
example_vamb_bin_8680	example_contig_61355
example_vamb_bin_8680	example_contig_31988
example_vamb_bin_8692	example_contig_8184
example_vamb_bin_8692	example_contig_6065
example_vamb_bin_8692	example_contig_75742
example_vamb_bin_8694	example_contig_48880
example_vamb_bin_8696	example_contig_50
example_vamb_bin_8696	example_contig_71526
example_vamb_bin_8726	example_contig_3197
example_vamb_bin_8769	example_contig_64620
example_vamb_bin_8784	example_contig_44453
example_vamb_bin_8785	example_contig_8413
example_vamb_bin_8812	example_contig_58484
example_vamb_bin_8815	example_contig_25243
example_vamb_bin_8815	example_contig_28810
example_vamb_bin_8858	example_contig_64678
example_vamb_bin_8858	example_contig_14935
example_vamb_bin_8877	example_contig_45486
example_vamb_bin_8917	example_contig_78681
example_vamb_bin_8971	example_contig_36134
example_vamb_bin_8981	example_contig_20214
example_vamb_bin_8981	example_contig_20284
example_vamb_bin_8981	example_contig_11933
example_vamb_bin_8981	example_contig_73265
example_vamb_bin_8981	example_contig_24065
example_vamb_bin_8981	example_contig_71184
example_vamb_bin_8981	example_contig_63880
example_vamb_bin_8990	example_contig_4146
example_vamb_bin_9007	example_contig_11762
example_vamb_bin_9007	example_contig_37101
example_vamb_bin_9007	example_contig_30835
example_vamb_bin_9065	example_contig_4981
example_vamb_bin_9065	example_contig_56214
example_vamb_bin_9065	example_contig_74642
example_vamb_bin_9065	example_contig_79251
example_vamb_bin_9066	example_contig_3828
example_vamb_bin_9089	example_contig_56689
example_vamb_bin_9089	example_contig_7569
example_vamb_bin_9089	example_contig_29516
example_vamb_bin_9089	example_contig_2507
example_vamb_bin_9089	example_contig_71348
example_vamb_bin_9089	example_contig_22156
example_vamb_bin_9089	example_contig_16919
example_vamb_bin_9092	example_contig_63219
example_vamb_bin_9093	example_contig_43505
example_vamb_bin_9102	example_contig_4678
example_vamb_bin_9120	example_contig_54306
example_vamb_bin_9150	example_contig_61367
example_vamb_bin_9184	example_contig_19999
example_vamb_bin_9184	example_contig_40749
example_vamb_bin_9184	example_contig_4540
example_vamb_bin_9205	example_contig_73713
example_vamb_bin_9224	example_contig_73903
example_vamb_bin_9224	example_contig_47844
example_vamb_bin_9224	example_contig_67166
example_vamb_bin_9224	example_contig_20767
example_vamb_bin_9224	example_contig_24875
example_vamb_bin_9237	example_contig_6204
example_vamb_bin_9237	example_contig_18403
example_vamb_bin_9244	example_contig_37412
example_vamb_bin_9269	example_contig_20612
example_vamb_bin_9273	example_contig_12100
example_vamb_bin_9285	example_contig_6870
example_vamb_bin_9285	example_contig_28381
example_vamb_bin_9296	example_contig_75190
example_vamb_bin_9305	example_contig_78504
example_vamb_bin_9318	example_contig_50833
example_vamb_bin_9361	example_contig_65050
example_vamb_bin_9361	example_contig_9889
example_vamb_bin_9383	example_contig_48602
example_vamb_bin_9430	example_contig_38851
example_vamb_bin_9509	example_contig_52523
example_vamb_bin_9509	example_contig_45381
example_vamb_bin_9526	example_contig_7460
example_vamb_bin_9526	example_contig_27781
example_vamb_bin_9526	example_contig_50359
example_vamb_bin_9526	example_contig_22060
example_vamb_bin_9526	example_contig_65527
example_vamb_bin_9526	example_contig_53947
example_vamb_bin_9526	example_contig_47021
example_vamb_bin_9526	example_contig_80332
example_vamb_bin_9526	example_contig_76802
example_vamb_bin_9526	example_contig_9670
example_vamb_bin_9526	example_contig_72512
example_vamb_bin_9526	example_contig_22143
